"V1","V2","ROI1","ROI2","V1.hemi","V2.hemi","V1.roi","V2.roi","FCtype"
"12138","12171","rh_G_temporal_middle","rh_S_suborbital","rh","rh","Gtemporalmiddle","Ssuborbital","Intrahemispheric"
"12138","12172","rh_G_temporal_middle","rh_S_subparietal","rh","rh","Gtemporalmiddle","Ssubparietal","Intrahemispheric"
"12138","12173","rh_G_temporal_middle","rh_S_temporal_inf","rh","rh","Gtemporalmiddle","Stemporalinf","Intrahemispheric"
"12138","12174","rh_G_temporal_middle","rh_S_temporal_sup","rh","rh","Gtemporalmiddle","Stemporalsup","Intrahemispheric"
"12138","12175","rh_G_temporal_middle","rh_S_temporal_transverse","rh","rh","Gtemporalmiddle","Stemporaltransverse","Intrahemispheric"
"12139","12140","rh_Lat_Fis_ant-Horizont","rh_Lat_Fis_ant-Vertical","rh","rh","LatFisant-Horizont","LatFisant-Vertical","Intrahemispheric"
"12139","12141","rh_Lat_Fis_ant-Horizont","rh_Lat_Fis_post","rh","rh","LatFisant-Horizont","LatFispost","Intrahemispheric"
"12139","12143","rh_Lat_Fis_ant-Horizont","rh_Pole_occipital","rh","rh","LatFisant-Horizont","Poleoccipital","Intrahemispheric"
"12139","12144","rh_Lat_Fis_ant-Horizont","rh_Pole_temporal","rh","rh","LatFisant-Horizont","Poletemporal","Intrahemispheric"
"12139","12145","rh_Lat_Fis_ant-Horizont","rh_S_calcarine","rh","rh","LatFisant-Horizont","Scalcarine","Intrahemispheric"
"12139","12146","rh_Lat_Fis_ant-Horizont","rh_S_central","rh","rh","LatFisant-Horizont","Scentral","Intrahemispheric"
"12139","12147","rh_Lat_Fis_ant-Horizont","rh_S_cingul_Marginalis","rh","rh","LatFisant-Horizont","ScingulMarginalis","Intrahemispheric"
"12139","12148","rh_Lat_Fis_ant-Horizont","rh_S_circular_insula_ant","rh","rh","LatFisant-Horizont","Scircularinsulaant","Intrahemispheric"
"12139","12149","rh_Lat_Fis_ant-Horizont","rh_S_circular_insula_inf","rh","rh","LatFisant-Horizont","Scircularinsulainf","Intrahemispheric"
"12139","12150","rh_Lat_Fis_ant-Horizont","rh_S_circular_insula_sup","rh","rh","LatFisant-Horizont","Scircularinsulasup","Intrahemispheric"
"12139","12151","rh_Lat_Fis_ant-Horizont","rh_S_collat_transv_ant","rh","rh","LatFisant-Horizont","Scollattransvant","Intrahemispheric"
"12139","12152","rh_Lat_Fis_ant-Horizont","rh_S_collat_transv_post","rh","rh","LatFisant-Horizont","Scollattransvpost","Intrahemispheric"
"12139","12153","rh_Lat_Fis_ant-Horizont","rh_S_front_inf","rh","rh","LatFisant-Horizont","Sfrontinf","Intrahemispheric"
"12139","12154","rh_Lat_Fis_ant-Horizont","rh_S_front_middle","rh","rh","LatFisant-Horizont","Sfrontmiddle","Intrahemispheric"
"12139","12155","rh_Lat_Fis_ant-Horizont","rh_S_front_sup","rh","rh","LatFisant-Horizont","Sfrontsup","Intrahemispheric"
"12139","12156","rh_Lat_Fis_ant-Horizont","rh_S_interm_prim_Jensen","rh","rh","LatFisant-Horizont","SintermprimJensen","Intrahemispheric"
"12139","12157","rh_Lat_Fis_ant-Horizont","rh_S_intrapariet_and_P_trans","rh","rh","LatFisant-Horizont","SintraparietandPtrans","Intrahemispheric"
"12139","12158","rh_Lat_Fis_ant-Horizont","rh_S_oc_middle_and_Lunatus","rh","rh","LatFisant-Horizont","SocmiddleandLunatus","Intrahemispheric"
"12139","12159","rh_Lat_Fis_ant-Horizont","rh_S_oc_sup_and_transversal","rh","rh","LatFisant-Horizont","Socsupandtransversal","Intrahemispheric"
"12139","12160","rh_Lat_Fis_ant-Horizont","rh_S_occipital_ant","rh","rh","LatFisant-Horizont","Soccipitalant","Intrahemispheric"
"12139","12161","rh_Lat_Fis_ant-Horizont","rh_S_oc_temp_lat","rh","rh","LatFisant-Horizont","Soctemplat","Intrahemispheric"
"12139","12162","rh_Lat_Fis_ant-Horizont","rh_S_oc_temp_med_and_Lingual","rh","rh","LatFisant-Horizont","SoctempmedandLingual","Intrahemispheric"
